,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,,,,,,,,,,,,
1,,2965644569,COLDIRETTITOSCA,,0.4,0.37,,0.42,0.28,0.42,0.18,0.26,0.57
2,,557047455,KayyCee_C,,0.22,0.22,,0.39,0.18,0.29,0.19,0.25,0.17
3,,1718784836,lilyspencer_,,0.17,0.1,,0.34,0.14,0.05,0.13,0.39,0.03
4,,,,,,,,,,,,,
5,,100773830,maurodragoni,,0.38,0.26,,0.5,0.36,0.13,0.33,0.35,0.13
6,,22906972,DelythCric,,0.32,0.24,,0.4,0.36,0.31,0.35,0.17,0.17
7,,27495871,fruitloop2702,,0.16,0.12,,0.3,0.19,0.33,0.3,0.29,0.08
8,,15197031,Zaphod_42,,0.27,0.2,,0.513333333333,0.15,0.29,0.36,0.23,0.23
9,,,,,,,,,,,,,
10,,3179555459,jeannick_odier,,0.52,0.41,,0.48,0.54,0.28,0.14,0.24,0.48
11,,97408886,Andym6769,,0.32,0.27,,0.42,0.32,0.14,0.26,0.17,0.15
12,,26798736,rmab,,0.23,0.27,,0.22,0.25,0.11,0.22,0.36,0.08
13,,3323080689,antzorb,,0.5,0.33,,0.33,0.36,0.37,0.35,0.47,0.39
14,,,,,,,,,,,,,
15,,2253191746,FW_Europa,,0.5,0.44,,0.53,0.5,0.53,0.315,0.25,0.26
16,,616968227,RIchardNhr,,0.23,0.25,,0.31,0.26,0.14,0.1,0.21,0.03
17,,255729761,IreneMyersPR,,0.34,0.58,,0.29,0.46,0.38,0.37,0.32,0.41
18,,51247594,Sputniktechno,,0.38,0.35,,0.4,0.61,0.39,0.59,0.49,0.17
19,,1666185672,sophparede,,0.17,0.18,,0.33,0.14,0.11,0.2,0.29,0.12
20,,27064805,DaleTaggart,,0.35,0.21,,0.21,0.43,0.03,0.38,0.11,0.13
21,,28077141,trevor_parsnip,,0.29,0.24,,0.34,0.27,0.37,0.45,0.45,0.13
22,,77232003,JamesGill13,,0.36,0.41,,0.41,0.21,0.22,0.32,0.27,0.25
23,,701246726,ffranicky,,0.34,0.1,,0.42,0.24,0.29,0.19,0.16,0.09
24,,273393651,ScotFeminist,,0.31,0.36,,0.45,0.3,0.59,0.4,0.33,0.25
25,,179608181,KSPARKGILL,,0.21,0.17,,0.25,0.26,0.26,0.05,0.26,0.04
26,,300387216,samia_xo,,0.2,0.1,,0.31,0.08,0.11,0.15,0.23,0.04
27,,,,,,,,,,,,,
28,,77287013,callumsimps0n,,0.09,0.12,,0.17,0.13,0.16,0.13,0.15,0.13
29,,116723294,saxbend,,0.22,0.14,,0.21,0.16,0.13,0.11,0.07,0.09
30,,2597612516,HomeTXtweets,,0.646666666667,0.48,,0.83,0.793147133651,0.803186734523,0.966666666667,0.78,0.46
31,,20938260,RadiumMan,,0.32,0.06,,0.5,0.21,0.24,0.47,0.15,0.09
32,,,,,,,,,,,,,
33,,228421898,IndianaDiana,,0.3,0.26,,0.43,0.22,0.23,0.39,0.19,0.18
34,,919190078,leighthered,,0.22,0.36,,0.37,0.21,0.4,0.18,0.12,0.03
35,,719097628898762752,heppell_denise,,0.49,0.46,,0.55,0.47,0.52,0.71,0.34,0.56
36,,358314566,Geofflap6,,0.08,0.12,,0.33,0.29,0.13,0.16,0.16,0.07
37,,125365746,DABraithwaite,,0.88,0.77,,0.82,0.793147133651,0.685,0.75,0.7075,0.58
38,,14257703,mrnorm,,0.22,0.16,,0.35,0.12,0.11,0.11,0.43,0.13
39,,559816982,lauriannesys,,0.31,0.18,,0.443333333333,0.26,0.11,0.09,0.28,0.16
40,,38421554,Duncan9474,,0.28,0.22,,0.32,0.22,0.09,0.27,0.26,0.16
41,,608525500,hankirk_,,0.1,0.09,,0.28,0.09,0.07,0.16,0.15,0.03
42,,215925803,Sudo_1962,,0.21,0.22,,0.25,0.2,0.13,0.32,0.25,0.01
43,,1592879125,canaryking76,,0.16,0.15,,0.11,0.07,0.09,0.28,0.52,0.08
44,,2994747627,PixelSamson,,0.28,0.29,,0.36,0.19,0.16,0.48,0.32,0.25
45,,724323620571500545,HerrMeierFurzt,,0.46,0.55,,0.53,0.793147133651,0.802706715068,0.58,0.94,0.49
46,,735527511061323776,shahadaTTony,,0.42,0.38,,0.62,0.2,0.65,0.79,0.39,0.28
47,,23764327,ShyChlo,,0.28,0.24,,0.26,0.11,0.42,0.26,0.11,0.4
48,,,,,,,,,,,,,
49,,217743002,Whittaker_MA,,0.13,0.11,,0.42,0.07,0.22,0.26,0.15,0.09
50,,472766543,ShahiraFarinna,,0.34,0.33,,0.38,0.38,0.43,0.52,0.27,0.14
51,,326034212,MGrinchy,,0.15,0.06,,0.31,0.21,0.04,0.13,0.37,0.06
52,,1295563591,SJSoulist,,0.45,0.29,,0.44,0.25,0.34,0.57,0.46,0.08
53,,2600281266,arsenalchatzone,,0.78,0.77,,0.77,0.63,0.58,0.87,0.69,0.93
54,,,,,,,,,,,,,
55,,23373032,Missmoxey,,0.36,0.26,,0.4,0.38,0.15,0.29,0.14,0.13
56,,339547058,feeriaunique,,0.32,0.21,,0.4,0.32,0.25,0.24,0.28,0.05
57,,32337018,buzzcockblue,,0.25,0.05,,0.5,0.18,0.36,0.4,0.12,0.1
58,,3965256917,len_bas,,0.4,0.27,,0.58,0.14,0.24,0.22,0.43,0.17
59,,,,,,,,,,,,,
60,,,,,,,,,,,,,
61,,1321004695,LuisLasala1,,0.33,0.19,,0.486666666667,0.26,0.38,0.19,0.24,0.08
62,,4220356454,Hogan_VA,,0.38,0.29,,0.42,0.25,0.36,0.25,0.18,0.29
63,,204866255,IrmaOrlandi,,0.45,0.26,,0.58,0.37,0.53,0.51,0.45,0.17
64,,494883049,AGMcKillop,,0.23,0.19,,0.3,0.21,0.08,0.33,0.24,0.22
65,,421926599,AbiMallinson_,,0.12,0.15,,0.16,0.15,0.08,0.09,0.23,0.14
66,,72172021,Damboss,,0.15,0.14,,0.34,0.13,0.29,0.17,0.18,0.22
67,,,,,,,,,,,,,
68,,,,,,,,,,,,,
69,,414118221,MJCounselling,,0.25,0.09,,0.3,0.23,0.1,0.38,0.21,0.14
70,,532258958,AlexK0815,,0.27,0.24,,0.42,0.25,0.29,0.41,0.72,0.14
71,,,,,,,,,,,,,
72,,544410879,DebutMagUK,,0.43,0.45,,0.45,0.31,0.59,0.52,0.48,0.22
73,,1268447036,KyleElf91,,0.34,0.27,,0.32,0.32,0.44,0.4,0.4,0.11
74,,3004132559,JMcTalent,,0.37,0.39,,0.61,0.39,0.5,0.49,0.13,0.24
75,,181715931,laurenkateb_,,0.15,0.12,,0.25,0.34,0.11,0.14,0.14,0.05
76,,,,,,,,,,,,,
77,,,,,,,,,,,,,
78,,,,,,,,,,,,,
79,,,,,,,,,,,,,
80,,,,,,,,,,,,,
81,,,,,,,,,,,,,
82,,,,,,,,,,,,,
83,,,,,,,,,,,,,
84,,,,,,,,,,,,,
