,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,239863498,RobertWMonk,,0.29,0.28,,0.48,0.19,0.33,0.44,0.48,0.22
1,,,,,,,,,,,,,
2,,209551873,TJ1889,,0.25,0.17,,0.26,0.13,0.19,0.16,0.15,0.19
3,,357615726,TomMonson1,,0.11,0.04,,0.31,0.09,0.13,0.14,0.15,0.02
4,,1222922851,eilistobin2,,0.35,0.3,,0.41,0.36,0.25,0.3,0.31,0.08
5,,478387734,bayalees,,0.16,0.11,,0.43,0.12,0.05,0.27,0.21,0.05
6,,58158719,hindlea,,0.32,0.51,,0.45,0.53,0.33,0.52,0.27,0.29
7,,177648267,StuartinTrosley,,0.13,0.08,,0.3,0.2,0.08,0.15,0.13,0.02
8,,,,,,,,,,,,,
9,,25877514,joannayarrow,,0.49,0.48,,0.26,0.23,0.26,0.35,0.21,0.56
10,,707503981002678272,MarkSav71702073,,0.31,0.34,,0.45,0.33,0.26,0.29,0.32,0.35
11,,306820029,CanisRufusUK,,0.25,0.22,,0.44,0.25,0.34,0.54,0.4,0.15
12,,276547100,Harkness_jones,,0.29,0.21,,0.2,0.23,0.15,0.13,0.17,0.19
13,,1407220519,ZainPatel01,,0.32,0.2,,0.49,0.24,0.34,0.39,0.16,0.14
14,,3253298741,burnsfnicole,,0.17,0.22,,0.22,0.27,0.11,0.35,0.18,0.11
15,,24750398,sarabeaarr,,0.16,0.25,,0.28,0.25,0.29,0.2,0.18,0.09
16,,178381306,Mayedul93,,0.16,0.15,,0.28,0.22,0.24,0.16,0.16,0.19
17,,,,,,,,,,,,,
18,,133931132,JackShuttlewood,,0.17,0.19,,0.21,0.24,0.55,0.15,0.22,0.07
19,,390349018,vytFJ,,0.36,0.17,,0.6,0.22,0.43,0.41,0.55,0.21
20,,459218629,CTrevien,,0.43,0.27,,0.34,0.39,0.44,0.12,0.11,0.06
21,,19490125,blupenguin,,0.21,0.2,,0.22,0.26,0.15,0.13,0.13,0.11
22,,17813533,LCBrennan,,0.24,0.27,,0.34,0.18,0.44,0.13,0.37,0.47
23,,,,,,,,,,,,,
24,,19494000,MrBurns2009,,0.13,0.18,,0.26,0.19,0.06,0.37,0.17,0.11
25,,766211503552917504,TheLastOfUsPS4,,0.615,0.507840909091,,0.738333333333,0.793147133651,0.840246053348,0.83,1.0,0.25
26,,18558911,emma1293,,0.65,0.55,,0.33,0.33,0.34,0.17,0.23,0.57
27,,83336535,restalrig,,0.26,0.29,,0.43,0.51,0.31,0.21,0.41,0.0
28,,,,,,,,,,,,,
29,,162099042,kfungfung,,0.37,0.33,,0.39,0.54,0.24,0.33,0.16,0.04
30,,,,,,,,,,,,,
31,,708802813,mattyherms,,0.2,0.1,,0.3,0.05,0.08,0.23,0.5,0.11
32,,918757614,APRIOR24,,0.51,0.59,,0.56,0.5,0.54,0.43,0.3,0.3
33,,740627296151732224,zunigaabraham62,,0.42,0.38,,0.6,0.37,0.38,0.32,0.56,0.43
34,,329223766,AnthonyJamesRob,,0.23,0.2,,0.2,0.26,0.14,0.31,0.31,0.07
35,,26563129,SarahO_Connell,,0.45,0.49,,0.49,0.27,0.44,0.25,0.32,0.48
36,,,,,,,,,,,,,
37,,192296964,JamoLockerz,,0.36,0.23,,0.27,0.15,0.05,0.16,0.11,0.05
38,,69591023,VBOFEB,,0.36,0.27,,0.587333333333,0.28,0.35,0.35,0.31,0.45
39,,430113003,FilipLeska,,0.35,0.18,,0.4,0.13,0.38,0.17,0.74,0.06
40,,300712637,manumusendeki,,0.39,0.37,,0.75,0.793147133651,0.9,0.83,0.6,0.33
41,,,,,,,,,,,,,
42,,1172545375,MatGreaves,,0.2,0.16,,0.37,0.27,0.29,0.29,0.38,0.01
43,,600256388,chrishannon84,,0.27,0.25,,0.33,0.36,0.34,0.33,0.33,0.08
44,,1111297184,Newsinunclick,,0.41,0.35,,0.48,0.31,0.5,0.17,0.21,0.36
45,,1134142038,MFeenie,,0.24,0.26,,0.4,0.29,0.34,0.55,0.35,0.07
46,,284669446,thegrumpyginga,,0.25,0.14,,0.29,0.26,0.06,0.25,0.34,0.03
47,,113301643,baxiboy0406,,0.16,0.13,,0.31,0.11,0.08,0.22,0.19,0.06
48,,931455422,Sh3eMin,,0.42,0.45,,0.62,0.32,0.66,0.67,0.48,0.48
49,,60286889,MarxMurillo,,0.18,0.13,,0.31,0.14,0.15,0.23,0.33,0.04
50,,1114348914,strodelc,,0.37,0.24,,0.47,0.44,0.25,0.57,0.22,0.01
51,,557720651,LFulling,,0.34,0.11,,0.55,0.18,0.22,0.37,0.33,0.05
52,,150635870,drstaceyburke,,0.55,0.53,,0.57,0.32,0.46,0.4,0.18,0.37
53,,45594696,lomadia,,0.43,0.27,,0.35,0.26,0.28,0.47,0.1,0.35
