,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,,,,,,,,,,,,
1,,1618107710,RussTayles,,0.38,0.3,,0.34,0.27,0.24,0.34,0.34,0.14
2,,1217578016,1stWorldLeader,,0.26,0.22,,0.26,0.3,0.13,0.28,0.18,0.06
3,,,,,,,,,,,,,
4,,464117378,jfbacon1,,0.28,0.22,,0.55,0.3,0.14,0.32,0.14,0.18
5,,16580441,Lynettejane,,0.14,0.08,,0.35,0.12,0.1,0.25,0.13,0.07
6,,284551255,OldManGooner,,0.32,0.23,,0.34,0.19,0.27,0.18,0.26,0.27
7,,3303800368,ChristopherMowl,,0.43,0.35,,0.43,0.29,0.4,0.34,0.11,0.48
8,,188559150,vekox,,0.22,0.17,,0.45,0.19,0.11,0.1,0.02,0.1
9,,46631886,sukren,,0.32,0.1,,0.54,0.27,0.09,0.33,0.25,0.17
10,,150183094,AJD_Fonz,,0.29,0.14,,0.511333333333,0.2,0.37,0.43,0.23,0.23
11,,224861176,ianhutchLFC,,0.33,0.28,,0.47,0.31,0.16,0.3,0.2,0.14
12,,4381941873,elliepark_x,,0.36,0.29,,0.29,0.27,0.25,0.26,0.3,0.28
13,,,,,,,,,,,,,
14,,68477178,adelecarlsen,,0.17,0.08,,0.2,0.07,0.21,0.1,0.1,0.06
15,,1413862154,lizerally,,0.31,0.12,,0.27,0.21,0.13,0.2,0.51,0.04
16,,44205003,lisamurph34,,0.44,0.3,,0.6,0.29,0.5,0.46,0.33,0.34
17,,215550470,Dr_Mow,,0.16,0.08,,0.31,0.15,0.06,0.36,0.08,0.01
18,,,,,,,,,,,,,
19,,,,,,,,,,,,,
20,,353353761,ageless_vintage,,0.31,0.27,,0.35,0.27,0.36,0.36,0.23,0.12
21,,,,,,,,,,,,,
22,,20199046,JonDubbya,,0.2,0.15,,0.38,0.16,0.11,0.08,0.12,0.0
23,,2778676798,Leapyearbaby45,,0.37,0.41,,0.32,0.35,0.38,0.52,0.22,0.46
24,,119708399,iamnoblekhan,,0.18,0.19,,0.38,0.21,0.33,0.31,0.08,0.06
25,,19016515,helen_purvis,,0.23,0.21,,0.48,0.32,0.19,0.41,0.12,0.24
26,,295947231,DanDann91,,0.13,0.1,,0.37,0.13,0.07,0.18,0.12,0.1
27,,1409901620,Sabrina_Huck,,0.28,0.09,,0.46,0.2,0.19,0.19,0.11,0.03
28,,819486120,ChrisDonnelly12,,0.21,0.18,,0.37,0.3,0.11,0.16,0.05,0.08
29,,740551376405680128,stephbdeb,,0.32,0.32,,0.58,0.36,0.32,0.4,0.23,0.21
30,,269880951,franio_,,0.27,0.14,,0.443333333333,0.18,0.21,0.19,0.1,0.1
31,,810657553,DnlBignell,,0.26,0.19,,0.34,0.23,0.16,0.43,0.41,0.05
32,,,,,,,,,,,,,
33,,15955429,ralonzo,,0.26,0.22,,0.23,0.31,0.17,0.18,0.13,0.15
34,,1219746240,willfannon,,0.26,0.22,,0.38,0.25,0.4,0.36,0.49,0.06
35,,,,,,,,,,,,,
36,,98376265,understairbambi,,0.2,0.13,,0.17,0.34,0.02,0.29,0.32,0.19
37,,,,,,,,,,,,,
38,,,,,,,,,,,,,
39,,41264030,LeaChitChat,,0.15,0.12,,0.37,0.24,0.24,0.18,0.24,0.13
