,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,415787371,ByMatthewCarter,,0.27,0.26,,0.22,0.35,0.36,0.35,0.09,0.01
1,,24148348,twitknitty,,0.32,0.16,,0.5,0.17,0.15,0.17,0.03,0.1
2,,972806148,pambram100,,0.34,0.12,,0.48,0.12,0.15,0.32,0.32,0.09
3,,262714261,_xannei,,0.34,0.29,,0.35,0.31,0.36,0.25,0.12,0.24
4,,3305516014,WelshGreenPride,,0.34,0.4,,0.16,0.45,0.3,0.37,0.36,0.28
5,,424837856,ldyton,,0.13,0.06,,0.37,0.15,0.09,0.38,0.3,0.09
6,,945963242,JonRCoutts,,0.16,0.13,,0.17,0.25,0.06,0.07,0.21,0.0
7,,47659315,dokape,,0.34,0.28,,0.38,0.25,0.22,0.11,0.14,0.09
8,,71261798,charliecurry7,,0.12,0.04,,0.21,0.09,0.04,0.11,0.1,0.1
9,,,,,,,,,,,,,
10,,,,,,,,,,,,,
11,,240031114,Niebla82,,0.25,0.17,,0.42,0.18,0.13,0.22,0.18,0.11
12,,1002158365,haroldramsey6,,0.29,0.17,,0.5,0.34,0.31,0.33,0.56,0.24
13,,744913343874490368,dr3adn4u9ht,,0.54,0.6,,0.66,0.41,0.823722222222,0.72,0.52,0.7
14,,4863664198,canste88,,0.65,0.63,,0.32,0.81,0.73,0.41,0.15,0.5
15,,3711100595,RH_comments,,0.26,0.21,,0.26,0.39,0.12,0.32,0.09,0.27
16,,3194209672,dmorganowen,,0.43,0.3,,0.42,0.33,0.32,0.3,0.39,0.18
17,,,,,,,,,,,,,
18,,708039853598973954,_valerioverde,,0.29,0.17,,0.34,0.22,0.07,0.28,0.1,0.04
19,,132470182,montyhugh,,0.3,0.25,,0.36,0.26,0.26,0.17,0.31,0.1
20,,57325528,Klangkanzlei,,0.37,0.33,,0.62,0.28,0.61,0.63,0.73,0.2
21,,15824279,ximoberna,,0.46,0.26,,0.413333333333,0.3,0.34,0.22,0.16,0.22
22,,248369588,sonalsethi98,,0.26,0.3,,0.28,0.19,0.18,0.34,0.24,0.16
23,,1271852322,Limportant_fr,,0.42,0.4,,0.49,0.46,0.46,0.63,0.33,0.45
24,,968097194,jonmitchell_jp,,0.42,0.24,,0.62,0.28,0.53,0.49,0.29,0.41
25,,1140818215,matthewpogorman,,0.17,0.12,,0.34,0.21,0.11,0.25,0.26,0.15
26,,184728627,carolinetonini,,0.51,0.47,,0.46,0.41,0.5,0.58,0.52,0.33
27,,1180474963,MaziDaisy,,0.35,0.3,,0.55,0.21,0.37,0.33,0.25,0.0
28,,126948618,Cruel_Diamond,,0.33,0.25,,0.56,0.45,0.32,0.23,0.13,0.04
29,,149658918,switch_radio,,0.36,0.25,,0.5,0.29,0.55,0.445,0.59,0.05
30,,486887013,loldfield98,,0.32,0.27,,0.45,0.26,0.43,0.27,0.12,0.12
31,,2489600269,BikeCommuter2,,0.37,0.36,,0.49,0.27,0.23,0.42,0.23,0.32
32,,427250087,fiddecornell,,0.32,0.25,,0.59,0.25,0.24,0.21,0.08,0.25
33,,27465655,SpikeReid,,0.42,0.33,,0.62,0.47,0.25,0.24,0.56,0.13
34,,2359491439,scwtngprocess,,0.47,0.53,,0.24,0.35,0.36,0.18,0.3,0.59
35,,2337207625,SimmsLizzie,,0.2,0.06,,0.29,0.15,0.2,0.32,0.25,0.06
36,,,,,,,,,,,,,
37,,421041651,ShackletonLucy,,0.32,0.24,,0.41,0.29,0.18,0.1,0.23,0.19
38,,190579995,Wakeycake,,0.24,0.09,,0.25,0.25,0.13,0.34,0.13,0.04
39,,3323024758,LionessTwinks,,0.42,0.4,,0.38,0.4,0.41,0.24,0.3,0.36
40,,30437746,briandsloan,,0.37,0.36,,0.39,0.44,0.27,0.15,0.19,0.23
41,,262727583,MRoelofs29,,0.2,0.12,,0.42,0.15,0.17,0.08,0.19,0.04
42,,21856875,acabecca,,0.29,0.12,,0.41,0.13,0.12,0.03,0.16,0.01
43,,,,,,,,,,,,,
44,,34366050,sstokhof,,0.18,0.1,,0.425,0.15,0.18,0.42,0.06,0.14
45,,307001802,HelenDavies6,,0.27,0.17,,0.38,0.23,0.16,0.49,0.08,0.14
46,,730894631299391488,hawwah2872,,0.59,0.5,,0.35,0.52,0.44,0.65,0.68,0.62
47,,385312798,PeterMueller9,,0.33,0.18,,0.51,0.31,0.47,0.34,0.3,0.05
48,,408230687,AnikkaEh,,0.15,0.19,,0.34,0.22,0.17,0.31,0.27,0.03
49,,363832811,Stafford_SteveG,,0.09,0.08,,0.39,0.15,0.2,0.28,0.24,0.0
50,,465530101,GijsJanssens,,0.33,0.11,,0.45,0.23,0.2,0.12,0.11,0.03
51,,4842302873,Cannibal_Lecher,,0.28,0.15,,0.42,0.25,0.22,0.39,0.27,0.06
52,,88027786,reubenkandiah,,0.12,0.11,,0.28,0.1,0.37,0.27,0.17,0.1
