,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,241603091,RachelLH17,,0.12,0.16,,0.32,0.26,0.31,0.21,0.14,0.08
1,,492856988,PukaarMagazine,,0.38,0.33,,0.54,0.36,0.5,0.49,0.13,0.13
2,,1663080319,peter_longdon,,0.22,0.32,,0.38,0.49,0.18,0.5,0.36,0.12
3,,1454564288,Colin_bluenose,,0.2,0.15,,0.3,0.31,0.27,0.27,0.09,0.09
4,,2315583427,EntheosShines,,0.53,0.52,,0.46,0.37,0.5,0.43,0.56,0.63
5,,74420628,tuckshot,,0.25,0.22,,0.29,0.3,0.24,0.22,0.15,0.18
6,,57597299,dancingonjelly,,0.21,0.2,,0.31,0.27,0.19,0.48,0.23,0.15
7,,,,,,,,,,,,,
8,,191166570,CuriosityRocks,,0.34,0.35,,0.32,0.42,0.2,0.24,0.19,0.11
9,,111715535,ShezThompson,,0.17,0.21,,0.14,0.31,0.25,0.29,0.28,0.05
10,,1429749686,im_not_milton,,0.17,0.21,,0.24,0.31,0.39,0.46,0.19,0.03
11,,485580532,Danny27cfc,,0.14,0.09,,0.2,0.11,0.03,0.28,0.27,0.06
12,,,,,,,,,,,,,
13,,,,,,,,,,,,,
14,,857875573,TimJonBarry,,0.19,0.35,,0.21,0.17,0.33,0.25,0.29,0.28
15,,313259277,Alirich0,,0.15,0.16,,0.22,0.27,0.24,0.29,0.21,0.04
16,,264675063,LyndsayyG,,0.28,0.25,,0.3,0.38,0.06,0.33,0.09,0.04
17,,443594304,richimattei,,0.22,0.14,,0.33,0.11,0.24,0.03,0.1,0.1
18,,501847841,Stephen_Baxter,,0.3,0.32,,0.49,0.28,0.51,0.4,0.38,0.05
19,,625854192,liam_clark96,,0.09,0.15,,0.23,0.1,0.25,0.22,0.24,0.0
20,,,,,,,,,,,,,
21,,278626091,harshabey,,0.15,0.11,,0.28,0.16,0.27,0.28,0.24,0.01
22,,619943845,CCCabildoTfe,,0.34,0.3,,0.49,0.19,0.44,0.2,0.41,0.27
23,,,,,,,,,,,,,
24,,,,,,,,,,,,,
25,,,,,,,,,,,,,
26,,606998051,questoequello,,0.29,0.07,,0.4,0.14,0.18,0.21,0.28,0.03
27,,637263471,CDespierres,,0.28,0.22,,0.43,0.2,0.31,0.22,0.23,0.23
