,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,,,,,,,,,,,,
1,,36390014,hancawse,,0.24,0.23,,0.36,0.33,0.32,0.46,0.32,0.12
2,,945141198,ElenaBaloi,,0.45,0.31,,0.51,0.43,0.17,0.43,0.41,0.21
3,,3095486013,UBlasphemist,,0.35,0.26,,0.26,0.2,0.25,0.23,0.2,0.18
4,,159503300,PresidentCSU,,0.29,0.28,,0.3,0.5,0.28,0.49,0.28,0.22
5,,89795780,chmolinari,,0.25,0.16,,0.48,0.23,0.53,0.39,0.08,0.12
6,,320643827,fjozon,,0.35,0.23,,0.495,0.21,0.04,0.14,0.19,0.21
7,,70813256,WalesGreenParty,,0.37,0.39,,0.51,0.33,0.39,0.2,0.39,0.42
8,,184714248,MRKOAKUFO,,0.25,0.17,,0.28,0.08,0.12,0.18,0.24,0.07
9,,17359819,stevesimonson,,0.55,0.47,,0.66,0.51,0.31,0.44,0.12,0.67
10,,82029728,jesusmargon,,0.34,0.19,,0.35,0.23,0.32,0.05,0.28,0.11
11,,74962449,LutineBelle,,0.32,0.24,,0.37,0.16,0.2,0.23,0.33,0.17
12,,,,,,,,,,,,,
13,,2429139897,RCroft_LUFC,,0.36,0.17,,0.35,0.1,0.23,0.23,0.28,0.53
14,,32702223,ljbode,,0.17,0.11,,0.22,0.15,0.17,0.23,0.15,0.2
15,,352712786,joe_weston3,,0.27,0.2,,0.47,0.22,0.08,0.17,0.24,0.0
16,,110380058,no2dicktater,,0.35,0.4,,0.31,0.45,0.2,0.24,0.09,0.26
17,,151557969,stowtom2010,,0.21,0.09,,0.39,0.21,0.06,0.25,0.19,0.06
18,,1870684170,britishliberty,,0.35,0.32,,0.44,0.2,0.27,0.24,0.37,0.47
19,,39042421,TheeGoGetta_,,0.36,0.22,,0.26,0.13,0.17,0.3,0.32,0.3
20,,47642715,yvesmagat,,0.36,0.39,,0.45,0.26,0.43,0.25,0.09,0.41
21,,243989766,andriesbosch,,0.43,0.28,,0.59,0.51,0.42,0.36,0.27,0.26
22,,48277834,worldguide,,0.42,0.32,,0.51,0.5,0.41,0.57,0.28,0.04
23,,2849651386,TruthSite,,0.36,0.31,,0.37,0.28,0.2,0.24,0.2,0.39
24,,497826020,aa_balkans,,0.39,0.47,,0.58,0.51,0.7,0.6,0.26,0.47
25,,18783311,johnjnewton,,0.41,0.25,,0.43,0.48,0.34,0.32,0.28,0.13
26,,41538673,TRISHP2,,0.1,0.03,,0.25,0.19,0.15,0.3,0.32,0.18
27,,1200134432,XpressDen,,0.73,0.78,,0.47,0.81,0.63,0.58,0.35,0.71
