,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,,,,,,,,,,,,
1,,,,,,,,,,,,,
2,,337245472,DASSHUK,,0.24,0.2,,0.55,0.25,0.37,0.54,0.28,0.22
3,,1682663833,MunkeyDigital,,0.35,0.33,,0.24,0.27,0.24,0.29,0.13,0.44
4,,1477979041,rim_kw,,0.44,0.36,,0.493333333333,0.34,0.23,0.19,0.28,0.14
5,,1566425370,TheWoolCorner,,0.3,0.21,,0.44,0.24,0.36,0.3,0.18,0.07
6,,,,,,,,,,,,,
7,,,,,,,,,,,,,
8,,839196857637142528,Ollie__Harrison,,0.16,0.11,,0.42,0.11,0.2,0.17,0.23,0.26
9,,906478804612259842,Carltondkennedy,,0.33,0.33,,0.35,0.15,0.32,0.15,0.39,0.16
10,,313295723,rosewells21,,0.11,0.11,,0.25,0.17,0.14,0.24,0.05,0.02
11,,1243225404,GaddGareth,,0.57,0.53,,0.91,0.52,0.75,0.97,0.7,0.27
12,,48968299,uncannybal,,0.35,0.23,,0.55,0.14,0.26,0.2,0.12,0.15
13,,20381809,ewaldeng,,0.42,0.23,,0.5,0.25,0.42,0.23,0.15,0.29
14,,1291394472,AWP_BANBURY,,0.22,0.2,,0.36,0.28,0.17,0.32,0.24,0.17
15,,144808670,PeirenePress,,0.39,0.21,,0.44,0.26,0.32,0.54,0.37,0.13
16,,29393799,AliceMcCarthy13,,0.29,0.17,,0.3,0.24,0.18,0.23,0.13,0.1
17,,744612943267045377,vishandfknchips,,0.07,0.1,,0.13,0.05,0.06,0.1,0.16,0.02
18,,409226527,daisie12roberts,,0.21,0.11,,0.3,0.28,0.17,0.42,0.23,0.02
19,,1447852164,avawtsn,,0.22,0.15,,0.31,0.18,0.06,0.1,0.07,0.08
20,,463627860,Dinsedale,,0.25,0.09,,0.44,0.19,0.08,0.38,0.36,0.1
21,,392926705,neBhasikoro,,0.19,0.15,,0.44,0.2,0.12,0.21,0.21,0.07
22,,2359615603,Jan_Kunert,,0.35,0.23,,0.35,0.19,0.14,0.37,0.14,0.35
23,,1209713318,cydniebenbow,,0.28,0.28,,0.27,0.41,0.4,0.23,0.22,0.06
24,,105558249,dhemsley7,,0.32,0.31,,0.55,0.32,0.35,0.35,0.49,0.34
25,,2865532117,heroesstardust,,0.48,0.46,,0.566666666667,0.45,0.4,0.35,0.31,0.21
26,,1098968078,helleste,,0.25,0.1,,0.41,0.2,0.13,0.17,0.3,0.04
27,,23632202,Olicity4Life,,0.27,0.25,,0.2,0.36,0.39,0.16,0.23,0.3
28,,113616861,leisure_gherkin,,0.15,0.14,,0.3,0.24,0.17,0.2,0.12,0.14
29,,2494765389,andtheHare,,0.35,0.23,,0.32,0.15,0.22,0.4,0.14,0.22
30,,3236313744,BobGreasy_,,0.24,0.27,,0.4,0.35,0.28,0.31,0.34,0.16
