,0,id_str,screen_name,0,english,universal,0,content,friend,network,sentiment,temporal,user
0,,2182009999,PLANET_Me_Rant,,0.42,0.31,,0.41,0.26,0.46,0.17,0.05,0.51
1,,321361642,wpainc,,0.57,0.59,,0.79,0.793147133651,0.36,0.34,0.78,0.59
2,,1314693948,jhill1105,,0.42,0.45,,0.48,0.29,0.27,0.29,0.29,0.47
3,,,,,,,,,,,,,
4,,19593450,themickcooper,,0.13,0.09,,0.16,0.2,0.1,0.17,0.14,0.11
5,,2707517252,HisHandUpraised,,0.51,0.51,,0.36,0.51,0.14,0.27,0.16,0.44
6,,363036000,MJ_Boh_,,0.24,0.12,,0.22,0.25,0.06,0.36,0.09,0.01
7,,,,,,,,,,,,,
8,,52873182,MsCrispy,,0.18,0.26,,0.12,0.42,0.23,0.18,0.19,0.16
9,,183264325,Willwebbful,,0.26,0.19,,0.3,0.23,0.17,0.22,0.23,0.07
10,,28086863,Becksit_,,0.21,0.12,,0.17,0.15,0.14,0.28,0.15,0.04
11,,839564704569778176,wafflewaitress,,0.6,0.64,,0.74,0.65,0.760688396687,0.65,0.947044232111,0.64
12,,172588522,joselporras5,,0.21,0.16,,0.313333333333,0.2,0.16,0.15,0.19,0.06
13,,,,,,,,,,,,,
14,,23746494,SirMustard,,0.26,0.28,,0.21,0.28,0.4,0.28,0.22,0.17
15,,1630716961,wordsaswind,,0.18,0.15,,0.34,0.1,0.12,0.32,0.21,0.1
16,,,,,,,,,,,,,
17,,67636983,kazabonbon,,0.21,0.1,,0.31,0.18,0.18,0.22,0.2,0.04
18,,,,,,,,,,,,,
19,,,,,,,,,,,,,
20,,,,,,,,,,,,,
21,,574740517,Steven_Whiting,,0.13,0.15,,0.38,0.27,0.21,0.16,0.11,0.02
22,,2168538513,imajkemp,,0.18,0.27,,0.36,0.12,0.18,0.21,0.12,0.05
23,,20511373,Cartozzz,,0.17,0.11,,0.35,0.12,0.17,0.26,0.07,0.07
24,,1625244990,itsamitc,,0.3,0.28,,0.33,0.25,0.13,0.28,0.38,0.11
25,,1077416022,DavidKonig2013,,0.28,0.21,,0.53,0.27,0.25,0.38,0.3,0.2
26,,725505192238665729,A_Mar_Tevoy,,0.39,0.35,,0.44,0.34,0.38,0.23,0.3,0.52
27,,804362557,jensummerton,,0.32,0.18,,0.49,0.26,0.31,0.59,0.6,0.04
28,,14344929,overshare,,0.05,0.15,,0.17,0.13,0.05,0.31,0.18,0.16
29,,402946513,CharlieLuckett1,,0.2,0.1,,0.21,0.09,0.15,0.2,0.43,0.11
30,,155592453,gizbyrne,,0.23,0.17,,0.23,0.21,0.22,0.35,0.14,0.07
31,,2186756408,Luke25361,,0.42,0.46,,0.43,0.31,0.33,0.64,0.37,0.77
32,,607553932,andene135,,0.11,0.12,,0.27,0.27,0.11,0.29,0.1,0.01
33,,2763993350,wuily40,,0.35,0.24,,0.43,0.13,0.32,0.1,0.24,0.2
